"reward","event_id","action","action_prob","model_id","observation","sample_prob"
"0","324920922335690343496587631820639698946","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.084714376346898, -0.006375898209701249, 0.8048003094049424, -0.01280301314030873, 0.22294649235055078, -0.3213155511010191, -0.3884250077137691]","0.5811618570735329"
"1","324924285571189074018417661603480731650","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, 0.029005757395069543, -0.9365251611257145, 0.018007846896054197, 0.06770572219362504, -0.00723259238826458, 0.14678668147083523, -0.461076984101949, -0.46639367513020413]","0.7334917652889089"
"1","324927398445694259463542528103140163586","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.005493000761081634, 0.2986767784408821, 0.13992657242483142, 0.896937132806357, -0.00723259238826458, -0.23401237292774243, -0.8337741387710952, -0.5443623425466392]","0.06920234301504036"
"1","324930630162443216305872968760874369026","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.18638569302573693, 0.018007846896054197, 0.15984254559503971, -0.029514275396441185, 0.679905357628844, -0.13496697376644604, -0.46639367513020413]","0.5178802883656723"
"1","324933907039244806279575021580809535490","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, -0.761525688419107, -0.17434521494958913, 0.5275857358694129, 0.5638401912382031, 0.15735566420127609]","0.7652843831088061"
"1","324937031005692743722406335018771283970","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 2.5444984867437848, 0.06677533710756509, 0.15984254559503971, -0.06850722066075025, 2.27926138610287, 0.8433630572400627, -0.46639367513020413]","0.5639272400909698"
"0","324940537644165625061988225274013155330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.346686051002405, -0.022742379839157223, -0.48736081946513393, -0.006375898209701249, -3.525630390461547, -0.00723259238826458, -2.5188066993192084, 3.4522431399240863, 4.133757702439462]","0.5534648738389643"
"1","324944072012495386393389089427488374786","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.03999175891723281, -0.5996519048802791, -0.006375898209701249, 0.4362530157992837, -0.12421142818119177, -0.1578525620480269, -0.6940127057701654, -0.46639367513020413]","0.22245245375127676"
"1","324947289468175090668837947089460789250","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, -0.6693888650176922, 0.009478669867867875, 0.45142592498969736, 0.37749161390362995, 0.07938699678484105]","0.3268532595774112"
"1","324957323714957522246494985588621574146","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.34411619239786906, 0.026189932124000333, 0.6037455467491284, -0.3213155511010191, -0.5443623425466392]","0.41613018089646614"
"1","324961021293302062963130476284783755266","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, -0.3750697340499888, -0.055143388421212136, 0.34411619239786906, 0.11531666415670676, 0.2991063032302663, -0.461076984101949, -0.5443623425466392]","0.568734547895051"
"1","324964242710389892951097029781804417026","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -1.0488162465408597, -0.006375898209701249, -0.4851152182148629, -0.0629367999087061, 0.14678668147083523, 0.09796874790177032, 0.0014183293684060325]","0.7484567686203648"
"1","324967339739262575544752745256972320770","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.4362530157992837, -0.15206353194141253, 0.2991063032302663, -0.41448983976830567, -0.46639367513020413]","0.7915313761238916"
"1","324970672075777925502092745873374183426","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.084714376346898, -0.03075964331545669, -0.39297839481344826, 0.04847161513217694, 1.5938230881854303, 0.889950201573706, -0.07655033804802899]","0.33232541100982826"
"0","324973792080817737232406363476287684610","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.011756378316993955, -0.48736081946513393, -0.006375898209701249, -1.867167569236083, 0.05961245663626524, -0.9194506708451822, 1.728518799579285, 1.9506350147792817]","0.5028570817622606"
"1","324977567302761541927393512003371925506","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.3750697340499888, -0.17706211394998936, -1.7750307458346681, -0.00723259238826458, 0.6037455467491284, 1.6819316552456416, 1.0929796731984964]","0.3866568548442483"
"1","324984718436710079426504705280329252866","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.18367443764263156, 0.08075389462929632, -0.7119429902954242, -0.006375898209701249, 0.4362530157992837, -0.14092269043732422, -0.310172183807458, -0.7405998501038086, -0.46639367513020413]","0.07701381295024912"
"1","324988765411251308049568167347461685250","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.2244482218162453, -0.005493000761081634, 0.07409460761059179, -0.006375898209701249, 0.8048003094049424, 0.07075329814035354, -0.1578525620480269, -0.7871869944374519, -0.5443623425466392]","0.05279656133278188"
"0","324993010456198822332776429432320688130","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.9996823061366076, 0.08075389462929632, 0.2986767784408821, 0.1886940626363423, -1.6828939224332535, -0.00723259238826458, -2.594966510198924, 1.8682802325802148, 2.886259023776502]","0.5628508204034142"
"1","324997341067561852020770108702496784386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.7550461608850592, 0.046255136473145136, 0.8601322055166077, -0.055143388421212136, 0.15984254559503971, -0.00723259238826458, 1.2891838446665682, 0.19114303656905687, -0.5443623425466392]","0.7653560542548503"
"1","325001581358819615448817299016868036610","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.057241137995308396, -0.7119429902954242, -0.006375898209701249, 0.9890739562077717, -0.00723259238826458, -1.1479301034843288, -1.346232726441171, -0.5443623425466392]","0.3549704783262586"
"1","325006483205234372983384211581075324930","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -1.1611073319560048, -0.03075964331545669, 0.4362530157992837, 0.11531666415670676, -0.3863319946871735, -0.9269484274383817, -0.5443623425466392]","0.4478080093600063"
"1","325010797970964899818510372142461353986","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.005493000761081634, -0.15048756321969847, -0.006375898209701249, 0.8048003094049424, -0.00723259238826458, -0.462491805566889, -0.8803612831047384, -0.46639367513020413]","0.4162207847720987"
"1","325014790278073993598481710822118785026","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, 0.029005757395069543, -0.48736081946513393, -0.006375898209701249, 0.15984254559503971, 0.15988003017305996, 0.45142592498969736, -0.41448983976830567, -0.5443623425466392]","0.28079365451420346"
"0","325022459564205374386360765876511309826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, -0.3750697340499888, -0.006375898209701249, -3.341356743658718, 0.026189932124000333, -0.8432908599654667, 3.265894562589513, 3.120165026025807]","0.5651111657849099"
"1","325025832307083606619212123042477113346","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, -0.005493000761081634, -1.1611073319560048, -0.17706211394998936, 0.4362530157992837, -0.00723259238826458, -0.462491805566889, -0.9269484274383817, -0.5443623425466392]","0.6499766457320109"
"1","325029061646987688033612435893892808706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, 0.5283898392006984, 0.13202792641283922, -0.3863319946871735, -0.9269484274383817, -0.5443623425466392]","0.12282927045136682"
"1","325033343929171584021758550786557739010","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.3750697340499888, -0.006375898209701249, -1.0379361586233509, -0.0016621716362204277, 0.6037455467491284, 0.8433630572400627, 0.39126166645058114]","0.5685149477118852"
"0","325041253276635383029881330436970512386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.591559646677731, -0.005493000761081634, -0.15048756321969847, -0.03075964331545669, -3.525630390461547, -0.00723259238826458, -2.5188066993192084, 3.592004572925016, 4.289695037272332]","0.6953662754613479"
"0","325049973128201702962876875884144492546","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.029005757395069543, 1.4215876325923336, -0.17706211394998936, 0.5283898392006984, -0.00723259238826458, 0.37526611410998184, 0.004794459234483779, -0.154519005464464]","0.2667196959235364"
"1","325053429060650575173282706271258148866","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.2244482218162453, -0.005493000761081634, -0.7119429902954242, 0.04239159200180964, 0.8048003094049424, -0.00723259238826458, -0.7671310490857511, -1.113297004772955, -0.5443623425466392]","0.4240096696378546"
"0","325058565422426374930288895725558431746","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 1.1970054617620431, 0.018007846896054197, 0.4362530157992837, -0.00723259238826458, 0.2991063032302663, 0.05138160356812705, -0.07655033804802899]","0.17400681598339496"
"1","325061814569371084910773606962961711106","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, -0.5996519048802791, -0.006375898209701249, 0.7126634860035277, -0.00723259238826458, -0.462491805566889, -0.9269484274383817, -0.5443623425466392]","0.07439475006627039"
"1","325068525194736043100866963977704439810","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.2627786486348436, -0.006375898209701249, 0.34411619239786906, -0.035084696148485334, 0.22294649235055078, -0.41448983976830567, -0.46639367513020413]","0.274773655427886"
"1","325076921003117679692022567987972276226","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, 0.7126634860035277, 0.14873918866897168, -0.6148114273263201, -1.0201227161056683, -0.5443623425466392]","0.583135650975859"
"1","325079940388391098305928257947919581186","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.3750697340499888, -0.006375898209701249, -0.39297839481344826, 0.0986054019005743, 0.6037455467491284, 0.23773018090270015, -0.07655033804802899]","0.25661040278591085"
"0","325083360668166839097382171240255586306","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.046255136473145136, -1.0488162465408597, -0.006375898209701249, -2.419988509644571, -0.051795958404617794, -1.30024972524376, 2.0080416655811444, 2.340478351861457]","0.7527546603384657"
"1","325087050323695128387583902582022733826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.2652989695344069, 0.011756378316993955, 0.07409460761059179, 0.11554282731907599, 0.4362530157992837, -0.00723259238826458, 0.2991063032302663, -0.41448983976830567, -0.46639367513020413]","0.30008046147526335"
"1","325091104428770983293738564225961426946","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.510172565209733, -0.005493000761081634, -1.0488162465408597, -0.07952713352696758, 0.34411619239786906, -0.00723259238826458, -0.23401237292774243, -0.7405998501038086, -0.46639367513020413]","0.7062245666776974"
"1","325095000869803434814560598559588220930","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.48736081946513393, -0.10391087863272302, 0.34411619239786906, -0.00723259238826458, -0.005532940288595828, -0.5542512727692355, -0.46639367513020413]","0.17584538165747443"
"1","325102167849384475165840126703186345986","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.3750697340499888, -0.006375898209701249, -1.6828939224332535, 0.10417582265261846, 0.6037455467491284, 1.5887573665783552, 1.0150110057820614]","0.7679661292391089"
"1","325105446310749315424129747551851249666","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, 0.011756378316993955, -0.5996519048802791, 0.09115908221332053, 0.15984254559503971, -0.00723259238826458, 0.14678668147083523, -0.461076984101949, -0.46639367513020413]","0.3450101034343046"
"1","325108725564395780825062744335955656706","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.8242340757105694, -0.006375898209701249, -1.6828939224332535, -0.05736637915666194, 0.37526611410998184, 1.402408789243782, 1.0150110057820614]","0.7034797390344849"
"0","325112130790820643906292514854941097986","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, -0.005493000761081634, 1.3092965471771885, -0.006375898209701249, 0.34411619239786906, -0.096359324420971, 0.2991063032302663, 0.19114303656905687, 0.0014183293684060325]","0.11278898889376432"
"0","325115650105799527528867603919364292610","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.005493000761081634, 0.8601322055166077, -0.03075964331545669, 0.7126634860035277, -0.01280301314030873, -0.005532940288595828, -0.3213155511010191, -0.31045634029733404]","0.695707889737147"
"1","325119674896455252157217355952041361410","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.06119915803269455, -0.005493000761081634, -0.48736081946513393, -0.006375898209701249, 0.7126634860035277, 0.13759834716488337, -0.310172183807458, -0.8803612831047384, -0.5443623425466392]","0.3083747342526373"
"1","325123237786923518624478937623487971330","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.020425373859080814, 0.046255136473145136, -1.0488162465408597, -0.006375898209701249, 0.5283898392006984, -0.00723259238826458, -0.6909712382060357, -1.0201227161056683, -0.46639367513020413]","0.3272090360217852"
"1","325133828215406800337785882801180114946","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.6325708812751221, 0.011756378316993955, 1.1970054617620431, -0.006375898209701249, 0.896937132806357, 0.0651828773883094, 0.22294649235055078, -0.41448983976830567, -0.46639367513020413]","0.13103462216498407"
"1","325137270679068045123953506127971483650","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, 0.011756378316993955, 0.2986767784408821, 0.018007846896054197, 0.896937132806357, -0.00723259238826458, -0.3863319946871735, -0.8337741387710952, -0.46639367513020413]","0.30357023527142213"
"1","325140509526351628249375146362511949826","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.7119429902954242, -0.006375898209701249, -0.20870474801061895, -0.14649311118936836, 0.45142592498969736, -0.13496697376644604, -0.31045634029733404]","0.5775740195725996"
"1","325143950405449622749556833976275042306","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, 1.3092965471771885, -0.006375898209701249, -1.1300729820247655, -0.051795958404617794, 1.669982899065146, 1.6353445109119984, 0.5471990012834512]","0.1447961936613117"
"1","325147003066551297354484313224681488386","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.5917970971015084, -0.005493000761081634, 0.2986767784408821, -0.006375898209701249, 0.34411619239786906, 0.07075329814035354, 0.832224979388275, -0.1815541181000893, -0.5443623425466392]","0.5969167617892374"
"1","325150544565415684971073928481410777090","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.8366706927768345, -0.057241137995308396, -0.9365251611257145, -0.006375898209701249, 0.15984254559503971, -0.00723259238826458, 0.14678668147083523, -0.6008384171028788, -0.5443623425466392]","0.43273690430224254"
"1","325154256404829478255290186015484018690","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.42854803331795766, -0.005493000761081634, -0.03819647780455335, -0.055143388421212136, 0.4362530157992837, 0.11531666415670676, 0.37526611410998184, -0.461076984101949, -0.5443623425466392]","0.40350837431754205"
"0","325157561011487948220112028891503263746","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[2.5099351147859554, -0.057241137995308396, -0.15048756321969847, -0.006375898209701249, -3.0649462734544737, -0.00723259238826458, -2.5188066993192084, 3.07954598525494, 3.821883032773722]","0.4430896473440402"
"1","325164187655000641289308352907509366786","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.9182952246686098, -0.005493000761081634, -0.9365251611257145, -0.006375898209701249, -1.867167569236083, -0.12421142818119177, 0.2991063032302663, 1.5887573665783552, 1.1709483406149315]","0.20222637764963047"
"1","325170988600470865740746566562355478530","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[-0.3469235014261823, 0.029005757395069543, 0.2986767784408821, -0.006375898209701249, 0.4362530157992837, 0.037330773628088634, 0.5275857358694129, -0.3213155511010191, -0.5443623425466392]","0.2555959672223783"
"1","325174559413755383633742723746047852546","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.3060727537080207, -0.005493000761081634, -0.48736081946513393, 0.06677533710756509, 0.8048003094049424, -0.00723259238826458, -0.6148114273263201, -0.973535571772025, -0.5443623425466392]","0.14694368509656353"
"1","325179073042173821273055427944898494466","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.387697285599796, -0.005493000761081634, -0.15048756321969847, -0.006375898209701249, 0.896937132806357, 0.0651828773883094, -0.3863319946871735, -0.973535571772025, -0.5443623425466392]","0.2807373291961359"
"0","325182674754441719729842430452880769026","1","1.0","annaluo-statlog-1-epsilon-0-batch-500-model-id-1564640176","[0.5509463493833467, -0.03999175891723281, -0.5996519048802791, -0.006375898209701249, -1.7750307458346681, 0.031760352876044486, -0.9194506708451822, 1.5887573665783552, 1.7946976799464116]","0.7582137827816651"
